id,y_pred
2166,116.29063275597736
2167,107.60436962613495
2168,123.16153022370932
2169,137.38296230629282
7830,26.20959756983362
7831,29.14554696477943
7832,32.60329449236118
7833,34.288866753739086
7834,36.974731152033364
7835,37.69709470238547
7836,37.98936696536749
7837,38.164627010398746
7838,38.14302679914774
7839,38.4219130244026
5230,75.15260284432392
5231,47.80713140111242
5232,53.62150969556923
5233,60.33164055842761
5234,61.05869509647829
5235,62.424735484015095
5236,64.61632405548205
5237,64.76370846600491
5238,69.18435474226307
5239,69.59566089809785
6040,38.431687928295716
6041,40.21104975821934
6042,41.63949827685851
6043,43.617305607294924
6044,46.457169055743194
6045,46.997010277325735
6046,47.95187505550838
6047,49.31601241126007
6048,49.464043398890595
6049,48.97978263565088
6120,33.109438081156384
6121,37.36510218185087
6122,35.748160665983725
6123,38.95970803355708
6124,41.20688948670626
6125,42.947072345626886
6126,44.856310429777125
6127,46.75032242511003
6128,47.51476401147385
6129,47.248276871717046
9880,15.482275688963231
9881,18.059186841969513
9882,19.480190940776854
9883,20.33286162516402
9884,20.128590038608557
9885,20.570493306334555
9886,20.462566955915623
9887,21.15884301957722
9888,21.7408825488848
9889,21.922616292291718
4870,38.240774590004484
4871,43.183868641805525
4872,46.8080597353634
4873,45.82773079077625
4874,46.25217612555032
4875,46.82699795877556
4876,47.32612591453493
4877,47.683469178012345
4878,48.22252937140079
4879,47.941092044670405
7640,33.486935876507886
7641,26.689111591482472
7642,17.030437385634933
7643,17.56586910576589
7644,18.335064514308176
7645,18.896909344624632
7646,19.45332628235977
7647,19.679904488065777
7648,20.166342672342072
7649,20.613911786542815
6050,16.38680985911766
6051,18.638017193238685
6052,20.027352143358517
6053,21.187564111882075
6054,21.836960187578036
6055,21.687083501897888
6056,22.62907357146525
6057,23.16222096291749
6058,23.92806921179917
6059,23.925964407698256
5350,21.7342689109573
5351,22.893871562499843
5352,22.294596344926067
5353,24.009382099178712
5354,24.834623121516398
5355,25.89454865185959
5356,26.336044707953373
5357,27.055772203435684
5358,27.111143498058496
5359,27.57968953100244
5900,94.95492539903523
5901,110.86177902836374
5902,136.8480926028236
5903,135.26449984086963
5904,139.57697596709207
5905,139.68369647235696
5906,141.53979041780616
5907,140.93953910087504
5908,142.53716613937627
5909,145.00652194825153
3860,16.58187816832227
3861,16.902519198356053
3862,16.627381747340813
3863,17.159381534665684
3864,17.739876702137593
3865,18.050049870063607
3866,18.670843596595063
3867,18.969504452563708
3868,19.507574671934854
3869,19.981992037080737
9490,8.429945675940731
9491,11.353888578421396
9492,12.471927528691564
9493,13.984151903687998
9494,15.151739105216027
9495,15.403033486365972
9496,15.784006603252553
9497,15.205629129780155
9498,15.399539749566234
9499,15.3982239475856
2540,146.82809814354346
2541,167.93285007120429
2542,185.34025684540273
2543,196.70608545758859
2544,200.67927400649734
2545,204.74905557963768
2546,206.0329596775794
2547,208.00321512521262
2548,208.99297135447836
2549,206.3989920548507
7730,17.767281956193994
7731,29.470369387755582
7732,33.82838136312344
7733,37.0213681899182
7734,39.588166804654506
7735,47.20742666895672
7736,51.62180715900042
7737,49.47211661791799
7738,54.70977788028588
7739,46.981392861554845
1190,52.869489885163546
1191,61.52998847363302
1192,60.53122754104898
1193,60.34595639523096
1194,65.02437638025303
1195,63.08508588612309
1196,62.39606133925462
1197,60.564883692991025
1198,60.02035353335908
1199,63.10211026941457
4550,57.99478267725257
4551,60.76530216183824
4552,58.805800280786166
4553,58.630630013622095
4554,58.38475753460127
4555,60.433928333230845
4556,60.574118423876925
4557,60.94735255609756
4558,63.55159237249612
4559,64.15761187454547
10,39.60934805460376
11,41.02899329624274
12,42.575893897014915
13,44.75485428050989
14,46.30170527210052
15,47.610594507332564
16,49.61938404839963
17,50.00928909174443
18,51.83136845310865
19,53.94611926204195
8040,25.051612291663503
8041,28.133202834359338
8042,30.30148662792555
8043,31.337781679629806
8044,31.171009473039685
8045,31.788310211688824
8046,34.01114788961212
8047,35.123260086900004
8048,36.90134156957544
8049,37.85280108241602
2170,23.31223221838042
2171,26.904518768210192
2172,32.00986801753702
2173,32.718188425296006
2174,33.5462396926044
2175,33.288204440051985
2176,33.23848991811811
2177,33.48889791771586
2178,33.90520877103427
2179,34.30080774821411
1000,29.809736674067715
1001,34.8763148161197
1002,37.892793136814554
1003,38.358145521253846
1004,39.937147737526416
1005,40.74961724737185
1006,41.73285445524822
1007,42.114583515048004
1008,43.26317458586494
1009,43.23458179926913
8660,102.3350057899518
8661,102.3014807931883
8662,96.22233461264031
8663,99.59917118172295
8664,102.87076905613739
8665,106.86696631034512
8666,109.16580799174503
8667,110.35028294478191
8668,111.56258608515107
8669,112.79054821124193
9340,60.551634650152366
9341,80.9105704923423
9342,97.90141348481376
9343,94.02709270956981
9344,91.10227004443357
9345,93.78173360187196
9346,100.1160309767564
9347,106.07292013435261
9348,117.19621546308288
9349,109.1762265439597
930,90.93081216189266
931,76.8276866329613
932,65.43318472834929
933,72.07118598047703
934,82.35785968322476
935,86.2612162496695
936,81.00657727245643
937,80.55118361364596
938,87.98022343749429
939,93.77179456956782
1020,56.942144372735065
1021,55.79239437113571
1022,53.19400023031399
1023,53.60584668767533
1024,56.482709003971515
1025,58.010943492625486
1026,58.82592419591393
1027,59.71371376136213
1028,62.667931743191474
1029,64.49223055202587
4070,13.617809250456093
4071,15.083612088488549
4072,16.544862836999243
4073,16.672038734692645
4074,16.66293098861787
4075,16.81880047807761
4076,16.799789498658882
4077,17.397775114496174
4078,18.131875308138913
4079,18.582330838508287
7680,41.7940791529487
7681,21.45650788527887
7682,38.56144976883578
7683,60.193253512866974
7684,73.6328311846169
7685,82.01597929625672
7686,80.71966720921604
7687,76.74173338400377
7688,69.99182458206198
7689,68.07704139835053
8530,60.866641608486994
8531,68.36631009689897
8532,68.93664216969498
8533,69.61050423423865
8534,67.68442717355714
8535,67.9721679359812
8536,70.59837870987461
8537,71.80457395123437
8538,74.64376410103111
8539,77.2039415549231
8250,25.031453786242828
8251,25.759703175940526
8252,28.31658995729521
8253,28.96694173862038
8254,29.14702923687803
8255,29.68410349646542
8256,29.554757687191984
8257,29.89390040817125
8258,30.02330592080591
8259,30.388895377330886
320,43.5371138724467
321,50.569703679280174
322,58.73807019784333
323,63.29097284924651
324,60.0351290447565
325,58.51055038503225
326,55.76737664605942
327,57.81796633339423
328,57.28447735094448
329,58.8062027392132
3620,37.81689098765521
3621,27.58843178847038
3622,32.40285946503135
3623,33.240102336166245
3624,35.29139846969896
3625,35.0957291608807
3626,38.343306605229195
3627,39.64086568260775
3628,42.27856236583495
3629,44.54126229327097
1360,264.6863603481817
1361,292.31020887290447
1362,301.02392090531015
1363,316.830192702081
1364,327.2118477644752
1365,330.44219096218904
1366,344.0300797098697
1367,350.23349044942563
1368,343.4375504163423
1369,341.8879592136959
7960,52.915036669917455
7961,59.725348686639144
7962,64.97287780280848
7963,63.18318877956859
7964,63.234329765592165
7965,67.0669685080408
7966,70.22699579543328
7967,71.30441346981394
7968,74.96762404165393
7969,80.27680145790792
3930,128.91513388168434
3931,139.56871196068988
3932,108.03807614287446
3933,97.96913490345175
3934,88.5580203964931
3935,87.98809445468605
3936,87.38678698539371
3937,86.39529413672247
3938,88.21010203677079
3939,91.40408358012071
9010,99.21665854522641
9011,95.73240478829072
9012,92.33807785914811
9013,94.16937486427369
9014,94.88336354054596
9015,96.08300594986655
9016,97.14018257759817
9017,98.79143817075565
9018,99.21557231791854
9019,101.87167874154584
7540,12.020342350082498
7541,11.271976924349781
7542,13.642677564395447
7543,13.432658794127596
7544,13.417186516171174
7545,13.220715477732117
7546,13.66400934731952
7547,14.861313258790847
7548,14.934963800581402
7549,15.254602219340399
640,178.53712193398584
641,187.13836320656014
642,202.84175497221486
643,208.80172241661563
644,209.13200866683516
645,209.76437595649304
646,213.8866072900483
647,215.85564457285287
648,214.82489041552643
649,218.70165839258792
6890,16.032179450602527
6891,17.241569874012477
6892,17.923955802433106
6893,19.633094514361723
6894,20.548854116648457
6895,21.072930539001057
6896,22.46042521093331
6897,23.695860764857944
6898,24.32642388592795
6899,25.164888067205656
9410,26.472986017603734
9411,28.537161202137455
9412,30.05486261427332
9413,30.411202976708985
9414,31.133215543761953
9415,32.03302090596381
9416,33.35053265656545
9417,33.99468965439626
9418,35.10562810687631
9419,36.22094434941044
5880,60.965161505599795
5881,45.84194933885167
5882,48.97847132243839
5883,57.8386802691522
5884,49.890651936871265
5885,53.97851663310029
5886,61.689196752963966
5887,69.86277660782486
5888,84.96030364497584
5889,89.53698136542279
6330,11.868614342595214
6331,14.340623807719847
6332,15.603981434653354
6333,15.654417367677752
6334,16.309583666588235
6335,16.79672474069783
6336,17.07597305062823
6337,17.33956695488091
6338,18.21165119292932
6339,18.81199417424632
1910,64.55957813216315
1911,67.21786524268404
1912,68.73070425545927
1913,70.88118111122851
1914,73.7612063137234
1915,75.8276727396296
1916,77.28759991535199
1917,79.9863400268246
1918,82.63084207666043
1919,83.7823477449925
4100,119.76159240945235
4101,106.45402067910179
4102,76.95921662101917
4103,79.21977245673989
4104,83.1656951380504
4105,86.77851059568275
4106,91.58269870524946
4107,94.95553459734319
4108,97.67767764264157
4109,100.14593910032328
9760,16.458161111310737
9761,17.866697133090273
9762,19.942407117747337
9763,18.934551705500535
9764,18.79780549541336
9765,18.96112466945367
9766,19.179506684432056
9767,20.364788785948832
9768,20.368971707638853
9769,20.987878396719342
3470,22.2968568411769
3471,22.901589400173222
3472,25.474853463854323
3473,26.904721430418697
3474,28.58876317513093
3475,30.044947320993842
3476,30.658330223853525
3477,31.66934626623743
3478,32.99012227931943
3479,34.006389421727114
9550,16.22836702052434
9551,19.29129801131072
9552,20.114038981777096
9553,21.179534197876205
9554,22.224191515810002
9555,22.806853536468537
9556,22.42437542486518
9557,23.66489126464786
9558,24.7388260329613
9559,24.872152842487136
5240,32.962182235555694
5241,34.30951934845651
5242,32.45582044951901
5243,33.863535238513194
5244,34.509201373174996
5245,35.570253927350095
5246,36.61967987380441
5247,37.79954247769096
5248,39.33573273875065
5249,39.51821136757945
5730,145.42634969131765
5731,171.8010436072581
5732,151.45772223581614
5733,153.60966020676852
5734,153.87513036422573
5735,151.38280503416743
5736,153.15734649285886
5737,150.7566030071582
5738,152.32903694875745
5739,153.65102941801325
6540,44.64568288290767
6541,64.15059281944148
6542,55.58658872388302
6543,55.58478396514686
6544,57.341957989992096
6545,54.043815820520585
6546,51.03488078526519
6547,46.55910963377019
6548,42.93509435776692
6549,41.673056210900064
9060,24.57396448780989
9061,25.633269331066497
9062,27.476007508527236
9063,28.479147258654507
9064,28.669762921113424
9065,28.961153435724412
9066,29.545182191309312
9067,30.525514080049085
9068,31.1601009140175
9069,31.907308546741632
5560,49.37678270404241
5561,56.05981717780068
5562,63.18345112892572
5563,64.38593744027024
5564,65.43073655142038
5565,66.14852206170846
5566,64.5944699849298
5567,67.53083361782821
5568,70.018867617037
5569,71.60314385810635
9370,51.403339786213614
9371,54.703462547783445
9372,59.8727112861597
9373,60.53453440223132
9374,58.735587049600234
9375,58.88649138840633
9376,62.52709387072937
9377,65.36917774727718
9378,69.4278479513471
9379,69.99522112367688
7070,19.89119621592117
7071,22.311498555350212
7072,23.15262241290149
7073,23.364221833943287
7074,23.1487204272028
7075,23.001330331119558
7076,22.512083858102795
7077,22.760632004839234
7078,23.30853333942743
7079,23.15084517051009
7530,15.969255142072967
7531,18.42057859493544
7532,18.173113822310928
7533,18.827386123726818
7534,19.562945724352453
7535,20.159902237096702
7536,20.718171306479828
7537,22.445621586333395
7538,23.33746399242117
7539,23.702759893595964
8260,91.93938542936755
8261,106.2026552581595
8262,136.6771044791749
8263,128.87456653493993
8264,118.93834228428746
8265,111.00994752090597
8266,106.06972143563989
8267,105.27045087274891
8268,103.64810498246173
8269,109.65829270180234
1380,61.977169934443246
1381,71.3445927410975
1382,75.8241070327008
1383,77.1010376756718
1384,78.07680535023587
1385,79.48641407965346
1386,79.32132414014951
1387,79.5057807862756
1388,79.12734156485556
1389,80.02659725443488
6620,86.35465119315626
6621,91.58107417369186
6622,97.49853884746452
6623,98.23412381195713
6624,104.40054767743183
6625,106.16464649636512
6626,108.58798813730047
6627,115.41303758599493
6628,116.13761317243731
6629,116.797271618955
2290,121.14137676388943
2291,143.2311706203624
2292,161.79393836254704
2293,168.81951552375986
2294,176.63044376061248
2295,178.69112481538497
2296,184.85671368749632
2297,183.8754421623296
2298,185.10535327560132
2299,190.5699934230052
2050,36.02958292026799
2051,55.794594561037286
2052,73.64313455701593
2053,76.2393502923119
2054,71.01293152958621
2055,69.71106700593425
2056,70.18162711020996
2057,73.9450041406096
2058,78.04627574726815
2059,79.80471242259222
5940,119.7227990421558
5941,128.76498063481472
5942,127.29596416724038
5943,135.0296499551597
5944,139.02917831039443
5945,141.46364496052018
5946,142.7919887942827
5947,142.63499941510904
5948,144.59318737822358
5949,147.3575307863994
7140,125.02280852363849
7141,140.74295842478884
7142,145.83140636572597
7143,156.02492188654978
7144,159.06018782668656
7145,157.54135745376735
7146,159.2047047069798
7147,161.6903439309774
7148,159.51649511212943
7149,162.70509465713766
4350,168.5839650287079
4351,169.06763829867168
4352,162.35106727606922
4353,170.92449396411686
4354,179.74434496345435
4355,184.8359220019787
4356,186.25916510454488
4357,187.46919233727945
4358,190.84169639114143
4359,193.27764901504733
510,32.349267172001476
511,34.08249485708098
512,35.764646014106354
513,36.0568748357475
514,35.541579621547015
515,35.44692280647791
516,36.19480352757264
517,36.34769850670124
518,36.15422536492814
519,37.12912589523168
2060,50.88288636376225
2061,47.65443607487197
2062,55.72612765840067
2063,60.12768641309574
2064,62.075305909253714
2065,65.16361597080706
2066,66.13673107568732
2067,68.25663560694693
2068,72.55139638258805
2069,76.41063662148477
4960,45.60455936175259
4961,57.474515361636435
4962,64.5733872583612
4963,64.1415815180154
4964,65.19577963506964
4965,64.52034988158303
4966,67.71104277064521
4967,69.07934147842049
4968,71.1327647250743
4969,72.69626809813087
4970,22.067392247692222
4971,25.33882262891953
4972,27.447071240021227
4973,28.493098712878044
4974,29.15940439612163
4975,29.574488400548443
4976,29.914036826889518
4977,30.530331710672115
4978,30.56068829113728
4979,30.6985824277483
1650,25.11768567079837
1651,28.451064382665006
1652,29.52638291705016
1653,30.51320899941904
1654,30.44760803303782
1655,31.04846155980346
1656,32.2366313204713
1657,33.19533200811093
1658,34.6474449279433
1659,35.673750311345
6510,44.20572488289125
6511,49.442575885199716
6512,50.59091466872413
6513,48.89681611554102
6514,49.32987768854467
6515,50.07184319407365
6516,52.82511548682157
6517,53.751733945710654
6518,54.47430526020296
6519,54.32752643923465
5660,71.74929404322717
5661,74.3913458683292
5662,74.72048144243563
5663,79.59001932021202
5664,80.68948386473973
5665,83.03771729885366
5666,85.69601928025557
5667,87.39028793585419
5668,90.9216256133718
5669,94.1407694774469
9250,22.082547821890635
9251,22.6040513076613
9252,23.928737449756504
9253,25.030081440414857
9254,25.15973149157479
9255,27.089100896879966
9256,27.428735084114034
9257,28.025755525024707
9258,29.36442329633599
9259,29.695855464602317
8440,115.15739058715562
8441,129.49608716155117
8442,113.71376165814297
8443,118.16334850596061
8444,119.04878784686974
8445,121.12310415575394
8446,122.54968377441332
8447,124.55672580611547
8448,126.3154178310607
8449,129.2142906957857
700,28.280813506347148
701,38.49717571135494
702,44.036686047832546
703,45.85605469607663
704,46.02791191427193
705,46.73886860127082
706,47.507732975197634
707,48.02978276653803
708,49.68791381661719
709,50.20328251707334
6740,23.852937605052823
6741,23.851884033415878
6742,24.711841991229047
6743,24.082959345741436
6744,23.670234791322844
6745,24.04811183350007
6746,24.464087245688575
6747,24.791979788237043
6748,26.161026346439886
6749,26.836545737635817
9270,23.00431880857731
9271,26.688558320791728
9272,28.179024748225565
9273,29.780483213884242
9274,31.497669860249538
9275,32.494548810937694
9276,33.35631285217912
9277,34.19161200161427
9278,35.31237397699291
9279,36.36240523678716
8870,7.9463864625496115
8871,5.930136838363869
8872,5.606798422493953
8873,5.872175999557371
8874,5.5256480914129265
8875,6.10420791002793
8876,6.556610525188627
8877,6.04019262457667
8878,6.4401620259394985
8879,6.583629272523865
7210,45.11761089064743
7211,53.053471243409305
7212,54.73925391660114
7213,57.73799539843676
7214,60.67006919590381
7215,61.3765339996294
7216,61.776352609358064
7217,62.13883623840293
7218,64.64937270120757
7219,65.32203915370171
810,0.050806525392105215
811,0.0
812,0.27588698149657426
813,0.2985850320231711
814,0.10627248413509223
815,0.11421103695156296
816,0.0
817,0.19866110970105613
818,0.3594376837543438
819,0.878646431257084
3670,39.195473600680934
3671,41.426013739936884
3672,24.44475016372268
3673,24.0774651198176
3674,26.47588463596623
3675,26.808377891616654
3676,28.096361001181062
3677,27.339680095437647
3678,28.43041529731994
3679,30.730871212169177
5180,65.2359440087493
5181,56.346960792621594
5182,48.424828505780454
5183,52.73996714878459
5184,51.793256367860614
5185,61.927221233756526
5186,65.44200056763249
5187,81.03546706499023
5188,89.60012929766062
5189,97.37083302156914
2400,168.4274356234339
2401,193.0152805132729
2402,189.6499576936011
2403,185.5799213490454
2404,187.43712663453184
2405,188.48975205510146
2406,192.2622862180463
2407,188.99803540749662
2408,191.7542154018429
2409,197.35285034497215
2000,78.50984760764885
2001,80.30735749698624
2002,84.42904581103853
2003,87.85984633609114
